Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"010-000000578","851","010","Department of the Interior","NPS - PPFL - Enterprise Facility Management Software System","0.135000","0.029000","0.000000","0.000000","1.778000","0.557000","0.118000","0.000000","0.000000","0.000000","0.000000","0.000000","28.697000","9.675000","8.237000","8.846000","4.443000","1.202000","1.250000","1.299000","36.00","7.00","7.00","7.00","11.463000","9.605000","0.000000","0.000000"
"010-000000226","854","010","Department of the Interior","BSEE - Technical Information Management System (TIMS)","0.375000","1.180000","0.100000","1.500000","5.578000","0.917000","0.524000","4.000000","0.539000","0.232000","0.133000","0.000000","56.077000","9.955000","10.384000","20.289000","16.588000","2.793000","2.821000","2.920000","181.00","34.00","34.00","45.00","15.077000","13.962000","0.000000","0.000000"
"010-000000355","862","010","Department of the Interior","DOI - Infrastructure - Security Management","6.035000","0.000000","0.000000","0.000000","6.849600","0.439670","1.796530","1.796530","0.000000","0.000000","0.000000","0.000000","378.161885","42.486559","46.822772","49.002289","135.797696","16.858951","16.911040","16.749086","916.00","153.00","81.00","81.00","58.961880","65.530342","7161.700000","0.000000"
"010-000000330","864","010","Department of the Interior","DOI - Infrastructure - End User Support","4.819700","0.053000","0.053000","0.053000","33.090180","5.129585","5.156065","5.156065","1.337000","0.586000","0.586000","0.586000","915.472324","137.473911","153.314860","159.587380","371.433416","47.116528","48.794178","47.721775","4139.00","270.00","309.00","309.00","190.359024","207.904103","0.000000","0.000000"
"010-000000338","865","010","Department of the Interior","DOI - Infrastructure - IT Infrastructure Management Enabling Capabilities","0.567000","0.005000","0.005000","0.005000","3.188823","6.173500","6.173500","6.173500","2.221900","0.000000","0.000000","0.000000","142.560840","17.282799","15.896011","19.267292","163.655071","23.000999","19.194992","18.873344","1331.00","184.00","157.00","157.00","46.462298","41.269503","0.000000","0.000000"
"010-000000357","866","010","Department of the Interior","DOI - Infrastructure - Telecommunications","0.419000","0.338000","2.191600","0.338000","184.825212","3.139224","38.555270","17.809520","19.195000","0.131000","1.259700","2.397900","1648.851140","166.422898","185.114585","186.777071","404.359388","36.842147","38.333625","38.566894","6053.00","680.00","648.00","647.00","206.873269","265.454780","0.000000","0.000000"
"010-000000342","868","010","Department of the Interior","DOI - Infrastructure - Mainframe / Server Support","1.262000","0.060000","0.000000","0.000000","3.757000","0.035000","0.000000","0.000000","0.567000","0.000000","0.000000","0.000000","733.211339","108.639655","112.791770","112.231884","95.480504","14.477611","15.258608","17.179528","751.00","61.00","62.00","62.00","123.212266","128.050378","0.000000","0.000000"
"010-000000310","935","010","Department of the Interior","DOI - Enterprise Facilities Maintenance & Management System (FMMS)","0.065000","0.015000","0.010000","0.005000","4.953000","2.604813","3.681938","2.066250","0.389000","0.079828","0.080193","0.080570","7.122000","4.080250","4.130850","3.995850","2.717300","0.936779","0.831910","0.857662","25.00","15.00","15.00","15.00","7.716670","8.734891","0.000000","0.000000"
"010-999991481","1197","010","Department of the Interior","DOI - Geospatial Platform and Shared Services","0.000000","0.000000","0.000000","0.000000","0.606900","0.901000","1.000000","1.000000","0.252830","0.000000","0.000000","0.000000","0.822100","0.799000","1.775000","1.775000","0.109270","0.000000","0.000000","0.000000","3.00","0.00","0.00","0.00","1.700000","2.775000","0.000000","0.000000"
"011-000001126","426","011","Department of Justice","JMD Unified Financial Management System (UFMS)","123.277854","1.207478","3.604048","3.722822","216.762397","0.557956","11.137247","11.845059","25.089769","0.000000","2.921086","3.008719","120.700038","34.502325","29.833882","32.534050","11.137820","5.432746","2.921086","3.008719","236.00","23.00","35.00","36.00","-21.162135","3.171591","-33.700000","6.700000"
"011-000003372","429","011","Department of Justice","FBI Enterprise Data Analytics Program (EDAP)","1.091000","0.000000","0.000000","0.000000","99.437500","0.000000","0.000000","0.000000","10.047920","0.182370","0.160580","0.167010","201.945900","45.768070","39.183820","32.869420","18.454230","4.759100","3.393420","5.121330","174.00","27.00","21.00","31.00","3.510500","-9.918180","7.400000","-18.800000"
"011-000002503","430","011","Department of Justice","FBI Digital Collection","14.729000","0.000000","0.000000","0.000000","183.109000","0.000000","0.000000","0.000000","17.981000","0.000000","0.000000","0.000000","260.451000","32.248000","29.026000","29.352000","30.686000","5.840000","5.970000","6.089000","202.00","41.00","41.00","41.00","5.402000","-2.737000","16.500000","-7.300000"
"011-000003373","432","011","Department of Justice","FBI Guardian","2.163000","0.000000","0.000000","0.000000","28.973000","0.000000","0.000000","0.000000","5.180000","0.000000","0.000000","0.000000","13.430000","6.740000","6.634000","6.634000","0.200000","0.000000","0.210700","0.217100","17.00","1.00","1.00","1.00","0.000000","0.110700","0.000000","1.600000"
"011-000003024","434","011","Department of Justice","FBI National Data Exchange Program (NDEx)","2.475000","0.000000","0.000000","0.000000","280.994782","0.391370","9.072690","0.134710","21.305342","0.026480","0.477900","0.006750","108.555078","20.233550","18.156010","23.792230","8.055658","1.369170","0.959620","1.191700","314.00","12.00","12.00","9.00","-0.312891","5.433979","-1.400000","23.400000"
"011-000002016","435","011","Department of Justice","FBI Law Enforcement Online (LEO)","3.507000","0.000000","0.000000","0.000000","57.240986","0.000000","0.000000","0.000000","12.188019","0.000000","0.000000","0.000000","181.839106","16.066690","11.222990","14.947010","36.769981","1.523000","1.570000","1.470880","512.00","14.00","14.00","13.00","-4.892580","-9.774800","-21.800000","-43.300000"
"011-000002616","437","011","Department of Justice","FBI National Instant Criminal Background Check System (NICS)","5.838000","0.000000","0.000000","0.000000","135.952278","42.082400","20.514450","25.883040","234.215910","0.701130","1.613970","1.780560","67.823747","8.694320","9.161680","13.653590","140.352088","2.120770","1.292590","0.941090","5872.00","25.00","25.00","23.00","10.566930","-1.396540","24.600000","-4.100000"
"011-000003211","441","011","Department of Justice","FBI SENTINEL","4.349000","0.000000","0.400000","0.500000","384.559000","12.266000","4.400000","4.500000","28.698000","0.513000","1.217000","1.254000","122.834000","29.637000","30.241000","28.224000","0.872000","0.848000","0.837000","0.862000","51.00","9.00","13.00","13.00","10.490000","3.239000","32.000000","9.600000"
"011-000003177","442","011","Department of Justice","FBI Terrorist Screening System (TSS)","64.129080","0.962250","1.831610","1.886560","153.209450","4.331400","15.290990","15.749720","4.165660","0.479790","1.344620","1.384960","116.783770","53.525930","18.243760","18.791080","6.949280","2.079360","1.214530","1.250960","96.00","22.00","22.00","22.00","29.888640","6.435420","94.900000","20.400000"
"011-000002909","443","011","Department of Justice","FBI Top Secret/Sensitive Compartmented Information Operational Network (SCION)","48.191000","1.000000","1.000000","1.000000","209.598000","14.722000","14.722000","8.279000","1.088000","0.164000","0.164000","0.164000","100.940000","27.203000","27.203000","32.170000","3.270000","0.248000","0.248000","0.248000","27.00","3.00","3.00","3.00","0.000000","0.000000","0.000000","0.000000"
"011-000002501","858","011","Department of Justice","FBI Combined DNA Index System (CODIS)","3.425637","0.045420","0.392000","0.000000","107.943000","0.000000","9.681600","11.621033","3.277000","0.019940","0.312760","1.126351","81.234704","11.168390","12.367570","10.489600","7.256030","1.575560","1.439540","0.750900","109.00","13.00","13.00","13.00","0.199350","1.411530","1.600000","6.200000"
"011-000002916","859","011","Department of Justice","FBI Data Centers","1.351000","0.000000","0.000000","0.000000","66.326000","0.668000","0.087000","11.880000","14.025000","0.423000","0.187000","0.507000","240.677000","44.273000","47.832000","60.118000","44.950000","8.037000","9.155000","9.640000","427.00","60.00","60.00","95.00","0.000000","0.000000","0.000000","0.000000"
"011-000003457","938","011","Department of Justice","FBI Next Generation Identification (NGI)","23.872000","0.000000","0.000000","0.000000","758.726034","55.241190","13.453890","21.560640","36.585581","2.518770","1.453530","3.399760","31.110281","86.166200","77.523430","52.749920","1.740168","3.928820","8.376500","8.317790","459.00","48.00","78.00","91.00","20.786502","-5.989440","16.400000","-5.600000"
"011-000002901","1032","011","Department of Justice","DEA Firebird","74.994000","0.000000","0.000000","0.000000","423.123000","0.000000","0.000000","0.000000","10.276000","0.000000","0.000000","0.000000","772.590000","56.298000","53.269980","53.269980","24.529000","4.980000","5.182000","5.249000","440.00","42.00","42.00","42.00","3.524000","0.685980","6.100000","1.200000"
"011-000002502","1052","011","Department of Justice","FBI National Crime Information Center (NCIC)","1.521000","0.000000","0.000000","0.000000","238.335000","0.111400","16.789150","0.947320","89.816589","0.029360","2.394120","0.189080","122.399796","13.983790","10.040040","16.246580","44.066411","3.685030","1.431710","3.242820","1541.00","33.00","33.00","29.00","-1.415630","4.568873","-7.400000","17.500000"
"011-000002705","1062","011","Department of Justice","BOP SENTRY","0.685840","0.000000","0.000000","0.000000","7.859130","0.188204","0.355510","0.373280","0.000000","0.000000","0.000000","0.000000","368.580950","34.556564","36.008599","38.529201","33.302200","4.234848","4.277180","4.277180","284.00","40.00","40.00","40.00","-7.621304","-8.901571","-16.400000","-18.000000"
"011-000003533","1493","011","Department of Justice","DOJ FICAM","16.920990","0.510440","0.487550","0.487550","73.849292","9.911980","6.686930","5.526550","2.285000","1.234000","0.490000","0.504000","57.846488","17.314336","18.774184","16.813946","8.969690","2.261020","2.253856","2.303496","277.00","30.00","45.00","20.00","5.673543","8.731058","22.200000","43.700000"
"011-000003560","1495","011","Department of Justice","DOJ Telecom","30.890000","0.631590","0.891930","0.101000","324.705806","20.221770","14.802710","15.947190","26.962152","3.125109","2.686430","2.749200","2124.471006","186.403873","192.930356","187.078421","191.298984","19.310363","21.304360","20.867144","2139.00","386.00","196.00","182.00","-24.386438","-40.561592","-9.600000","-14.800000"
"011-000002913","1513","011","Department of Justice","BOP BOPNet","0.000000","0.000000","0.000000","0.000000","28.099000","0.097750","0.535290","0.000000","0.000000","0.000000","0.000000","0.000000","401.256000","21.309780","15.957350","16.755220","93.162000","17.918870","18.098050","18.098050","945.00","0.00","189.00","189.00","-5.108600","-11.840310","-11.500000","-25.500000"
"011-000003569","1515","011","Department of Justice","DOJ Data Center","5.255000","2.317040","20.726770","1.655830","16.648440","25.573070","14.718690","6.759000","2.545000","1.423660","1.425800","1.430800","60.555063","37.199440","43.055068","43.276589","10.435288","4.330458","5.213738","5.330647","320.00","69.00","70.00","75.00","36.190570","54.757460","104.400000","180.200000"
"011-000003575","1517","011","Department of Justice","DOJ IT Security","9.570319","0.695230","0.115990","0.091380","104.334970","10.453870","0.353690","23.462690","7.810130","1.661170","2.251550","2.158580","554.491627","89.764322","105.638884","125.044624","74.597034","21.962976","14.872376","15.411166","3626.00","193.00","158.00","159.00","36.452660","27.589403","41.400000","28.800000"
"012-000003535","101","012","Department of Labor","Industrial Prices Systems (IPS)","0.000000","0.000000","0.000000","0.000000","5.052000","0.719000","2.276000","2.452000","11.205000","1.366000","3.210000","3.521000","29.565000","3.237000","1.711000","1.610000","90.361000","8.009000","6.298000","6.360000","973.00","74.00","74.00","74.00","-0.988000","-1.033000","-6.900000","-7.100000"
"012-000001025","105","012","Department of Labor","EFAST2","9.438789","0.000000","0.000000","0.000000","21.382362","0.000000","0.000000","0.000000","4.936918","0.000000","0.000000","0.000000","58.305796","11.916353","12.226474","12.620678","7.487783","1.351120","1.351120","1.351120","79.00","9.00","9.00","9.00","-0.855434","0.000001","-6.100000","0.000000"
"012-000002575","115","012","Department of Labor","Departmental E-Business Suite (DEBS)","2.612000","0.000000","0.000000","0.000000","11.847000","0.305000","0.250000","0.600000","0.338000","0.000000","0.000000","0.200000","3.220000","0.726000","0.760000","0.799000","3.051000","0.569000","0.590000","0.400000","28.00","6.00","6.00","6.00","0.000000","0.000000","0.000000","0.000000"
"012-000001010","122","012","Department of Labor","Job Corps Student Pay Allotment Management Information System (SPAMIS)","3.354000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","120.833000","12.463000","12.846000","13.019000","1.755000","0.149000","0.151000","0.153000","13.00","1.00","1.00","1.00","-0.133000","0.000000","-1.000000","0.000000"
"012-000002085","123","012","Department of Labor","MSHA Standardized Information System (MSIS)","2.194000","0.091000","0.075000","0.055000","43.419000","4.363000","5.366000","4.316000","11.717000","0.928000","0.937000","0.662000","10.828000","1.048000","1.067000","1.478000","6.994000","1.198000","1.211000","1.071000","231.00","23.00","21.00","21.00","-0.087000","0.169000","-1.100000","2.000000"
"012-000001015","125","012","Department of Labor","New Core Financial Management System (NCFMS)","2.384717","0.000000","0.030000","0.225000","55.618400","0.000000","2.220000","7.275000","5.084127","0.220060","0.214130","0.407710","66.000350","26.996440","8.765810","8.443130","4.407303","1.155230","1.133080","1.462540","55.00","10.00","10.00","14.00","-2.975920","-17.313820","-9.500000","-58.300000"
"012-000000001","126","012","Department of Labor","Disability.gov","1.215000","0.000000","0.000000","0.000000","2.370000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","16.655000","1.800000","1.800000","1.800000","0.462750","0.048810","0.050270","0.051780","3.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
