Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"018-000003116","849","018","Department of Education","Central Processing System (CPS)","3.960000","2.960000","0.000000","0.000000","34.130000","0.000000","2.292000","13.530000","0.875000","0.250000","0.408000","0.675000","209.176000","45.680000","46.690000","48.220000","6.307000","0.957000","0.855000","0.632000","58.00","10.00","10.00","10.00","0.000000","0.000000","0.000000","0.000000"
"018-000002370","873","018","Department of Education","Aid Data Mart (ADM) (formerly know as FPDM)","1.220000","0.000000","0.000000","0.000000","0.100000","0.400000","0.300000","0.300000","0.290000","0.089000","0.132000","0.134000","3.085000","1.632000","1.835000","1.982000","0.539000","0.165000","0.264000","0.402000","7.00","2.00","3.00","4.00","0.000000","0.000000","0.000000","0.000000"
"018-000003117","884","018","Department of Education","eCampus Based System","1.050000","0.000000","0.000000","0.000000","18.110000","0.400000","0.000000","0.600000","0.536000","0.508000","0.000000","0.480000","19.586000","1.530000","1.576000","1.638000","1.544000","0.540000","0.565000","0.513000","16.00","8.00","8.00","8.00","-0.900000","0.000000","-23.200000","0.000000"
"018-000003203","946","018","Department of Education","Common Origination and Disbursement (COD)","0.000000","0.000000","0.000000","0.000000","5.452000","1.160000","23.738000","35.728000","3.000000","1.200000","1.189000","1.189000","302.280000","152.050000","141.207000","160.976000","8.651000","1.194000","1.189000","1.189000","93.00","18.00","18.00","18.00","-10.438000","0.000000","-6.300000","0.000000"
"018-000006007","1063","018","Department of Education","Cyber Security Operations (CSO)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.250000","3.340000","3.150000","3.443000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"018-000000028","1065","018","Department of Education","System Security Authorizations (SSA)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.108000","3.146000","3.784000","0.000000","0.560000","0.990000","1.300000","0.00","4.00","8.00","9.00","0.000000","0.000000","0.000000","0.000000"
"018-000006011","1083","018","Department of Education","Information Assurance Enhancement/Cyber Watch","0.000000","0.912000","0.626000","0.504000","0.000000","0.672000","0.422000","0.975000","0.000000","0.267000","0.272000","0.388000","0.000000","0.036000","0.457000","0.228000","0.000000","0.089000","0.090000","0.093000","0.00","356.00","363.00","370.00","0.000000","0.000000","0.000000","0.000000"
"018-000001150","1084","018","Department of Education","Security Authorization","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.400000","0.000000","0.000000","0.000000","0.000000","1.567000","3.037000","1.010000","1.236000","0.000000","0.000000","0.484000","0.494000","0.00","0.00","4.00","4.00","0.000000","-0.184000","0.000000","-11.000000"
"019-000000015","558","019","Department of Energy","ANL Argonne National Lab, Leadership Computing Facility (ALCF)-Direct mission","4.197000","0.000000","0.000000","0.000000","8.433000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","105.794000","62.000000","62.000000","63.000000","0.660000","0.190000","0.200000","0.200000","4.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"019-000000122","559","019","Department of Energy","CF iManage","0.000000","0.000000","0.000000","0.000000","176.710000","17.625000","0.000000","0.000000","7.658000","0.701000","0.000000","0.000000","80.547000","18.695000","25.816000","31.218000","26.778000","2.421000","3.240000","3.370000","132.00","29.00","29.00","29.00","-2.685000","-1.366000","-6.400000","-4.500000"
"019-000001183","560","019","Department of Energy","Consolidated Infrastructure, Office Automation, and Telecommunications Program","6.785327","0.847875","0.831246","1.141805","265.903353","58.175561","57.915410","50.966848","0.615124","0.083361","0.098280","0.080294","5199.666386","885.588436","905.407313","901.704507","17.756996","3.640152","3.662511","3.694805","39.00","6.00","6.00","1.00","3.275982","0.774750","0.300000","0.100000"
"019-000000153","562","019","Department of Energy","EE State Grant Administration","0.090292","0.000000","0.000000","0.000000","3.916805","1.804002","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","17.132487","1.939810","2.227380","1.748000","1.037742","0.134393","0.067197","0.067197","8.00","1.00","1.00","1.00","0.165020","0.570276","4.400000","33.100000"
"019-000000208","564","019","Department of Energy","EM HQ Integrated Planning, Accountability, and Budgeting System Information System (IPABS-IS)","0.000000","1.064000","0.545000","0.000000","1.960000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","26.170000","3.200000","3.055000","3.600000","3.100000","0.350000","0.350000","0.350000","10.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"019-000000399","568","019","Department of Energy","LBNL Lawrence Berkeley National Lab, Energy Sciences Network (ESNET) - Direct Mission","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","119.978000","30.000000","34.500000","32.000000","0.113000","0.023000","0.023000","0.024000","5.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"019-000000400","569","019","Department of Energy","LBNL Lawrence Berkeley National Lab, National Energy Research Scientific Computing Center (NERSC) -Direct mission","3.440000","0.000000","0.000000","0.000000","28.650000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","207.370000","59.510000","57.800000","65.610000","0.110000","0.020000","0.020000","0.020000","5.00","1.00","1.00","1.00","3.510000","0.000000","6.300000","0.000000"
"019-000000575","571","019","Department of Energy","NNSA ASC LLNL Sequoia Platform","0.000000","0.000000","0.000000","0.000000","72.779000","42.500000","101.882861","0.000000","0.074263","0.042436","0.053045","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","1.00","1.00","0.00","0.000000","0.000000","0.000000","0.000000"
"019-000000577","573","019","Department of Energy","NNSA Enterprise Secure Network (ESN)","84.216000","0.000000","0.000000","0.000000","97.198000","5.500000","5.500000","5.500000","0.377940","0.138520","0.145310","0.152430","36.154000","16.000000","8.500000","8.500000","0.214940","0.115430","0.121090","0.127020","5.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"019-000000731","575","019","Department of Energy","NNSA Y12 ERP","0.000000","0.000000","0.000000","0.000000","18.881000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","75.053000","8.171000","8.335000","8.501000","0.078800","0.008000","0.009000","0.009000","1.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"019-000000846","577","019","Department of Energy","ORNL Oak Ridge National Laboratory, Leadership Computing Facility (OLCF) - Direct Mission","2.373000","0.000000","0.000000","0.000000","62.241000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","417.977000","96.000000","94.000000","82.000000","0.180000","0.030000","0.030000","0.030000","6.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"019-000000915","578","019","Department of Energy","PNNL EMSL, High Performance Computer Center Operations and Maintenance - Direct Mission","2.420000","0.000000","0.000000","0.000000","29.570000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","64.730000","10.100000","9.200000","7.250000","0.270000","0.030000","0.030000","0.030000","4.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"019-000000971","579","019","Department of Energy","RL - BMS Site Wide Business Management System","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.150000","0.000000","0.000000","0.000000","0.000000","68.724000","10.233000","5.695000","6.017000","0.712000","0.153000","0.153000","0.153000","4.00","1.00","1.00","1.00","-1.607000","-4.865000","-13.400000","-45.400000"
"019-000000976","580","019","Department of Energy","RL - Records Management","0.533300","0.100000","0.000000","0.000000","1.747700","0.925000","0.125000","0.100000","0.032000","0.031000","0.000000","0.000000","16.288800","16.287500","14.065800","16.420300","0.169500","0.200000","0.230000","0.230000","1.00","2.00","2.00","2.00","0.000000","-1.828600","0.000000","-11.300000"
"019-000001122","583","019","Department of Energy","SR Contractor Business/Financial and Administrative Systems, CB/FAS (SR Contractor Business and Administrative (CBA) Systems)","1.321100","2.890000","0.000000","0.000000","4.965000","4.549338","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","28.247100","5.605851","6.420000","6.600000","0.417000","0.067000","0.068000","0.069000","2.00","1.00","1.00","1.00","0.000000","0.271800","0.000000","4.400000"
"019-000001131","584","019","Department of Energy","SR Mission Support Systems","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","277.866000","43.085000","44.525000","46.013000","0.440600","0.068200","0.068800","0.069400","3.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"019-000001144","585","019","Department of Energy","WAPA CSO Cost Recovery BIDSS II","0.000000","0.000000","0.000000","0.000000","0.000000","0.991000","0.490000","0.558000","0.000000","0.437000","0.497000","0.493000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","3.00","4.00","4.00","-0.829000","-1.504000","-36.700000","-60.400000"
"019-000000570","860","019","Department of Energy","NETL Simulation-Based Engineering User Center (SBEUC)","0.150000","0.000000","0.000000","0.000000","0.010000","0.722800","17.396700","0.000000","0.032500","0.071500","0.065000","0.000000","0.000000","0.000000","0.000000","1.456700","0.000000","0.000000","0.000000","0.065000","0.00","1.00","1.00","1.00","0.794300","17.461700","0.000000","0.000000"
"019-000000573","861","019","Department of Energy","NNSA ASC ACES Cielo Platform","0.000000","0.000000","0.000000","0.000000","44.236441","13.280391","0.000000","0.000000","0.000000","0.050000","0.000000","0.000000","0.000000","0.000000","1.800000","1.800000","0.000000","0.000000","0.050000","0.050000","0.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"019-000000134","1075","019","Department of Energy","Identity, Credential, and Access Management (ICAM)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","33.252800","37.196200","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"009-000001422","184","009","Department of Health and Human Services","ACF Expanded Federal Parent Locator Service (OCSE)","0.981000","0.000000","0.000000","0.000000","8.127000","0.895000","0.927000","0.973000","0.000000","0.000000","0.000000","0.000000","101.943000","21.994000","20.573000","21.208000","23.462000","3.666000","4.200000","4.411000","125.00","16.00","16.00","16.00","-1.882000","-7.907000","-6.618000","-23.528000"
"009-000001462","186","009","Department of Health and Human Services","ACF GrantSolutions.gov / Grants Administration Tracking Evaluation System (GATES) - Grants Center of Excellence","0.000000","0.000000","0.000000","0.000000","5.975000","1.259000","1.279000","1.300000","0.000000","0.000000","0.000000","0.000000","21.800000","6.010000","6.106000","6.204000","1.065000","0.371000","0.379000","0.385000","3.00","3.00","3.00","3.00","3.500000","3.505000","84.541000","82.296000"
"009-000001424","187","009","Department of Health and Human Services","AHRQ Medical Expenditures Panel Survey (MEPS)","0.000000","0.000000","0.000000","0.000000","0.300000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","64.763000","22.600000","23.900000","23.500000","0.300000","0.300000","0.300000","0.300000","3.00","3.00","3.00","3.00","0.000000","2.970000","0.000000","13.990000"
"009-000001386","257","009","Department of Health and Human Services","CDC OID NCIRD Vaccine Tracking System (VTrckS)","0.886000","0.000000","0.000000","0.000000","57.239000","10.766000","8.707000","4.556000","0.554000","0.650000","0.395000","0.397000","0.000000","6.710000","15.013000","10.550000","0.000000","0.169000","0.985000","1.025000","9.00","5.00","10.00","10.00","6.053000","0.000000","49.445000","0.000000"
"009-000006260","258","009","Department of Health and Human Services","CDC Information Technology Infrastructure","0.000000","0.000000","0.000000","0.000000","0.500000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","611.535000","51.155000","54.045000","54.585000","83.198000","25.930000","24.440000","24.684000","543.00","181.00","204.00","204.00","-6.335000","-5.743000","-7.594000","-6.818000"
"009-000001384","260","009","Department of Health and Human Services","CDC National Select Agent Registry (NSAR)","0.111000","0.767000","0.286000","0.765000","28.758000","1.561000","1.073000","3.103000","1.109000","0.144000","0.148000","0.153000","22.025000","2.324000","2.448000","2.576000","0.958000","0.255000","0.148000","0.153000","2.00","3.00","2.00","2.00","0.848000","2.091000","20.176000","103.926000"
"009-000001372","261","009","Department of Health and Human Services","CDC PHIN: BioSense","1.050000","0.375000","0.375000","0.375000","173.689000","5.625000","2.625000","2.625000","18.086000","1.941000","1.993000","2.059000","25.098000","8.503000","4.000000","3.000000","3.507000","1.294000","1.173000","1.208000","79.00","20.00","20.00","20.00","2.639000","-2.990000","17.478000","-22.727000"
"009-000001378","262","009","Department of Health and Human Services","CDC PHIN: National Electronic Disease Surveillance System","7.003000","0.870000","0.754000","0.754000","104.504000","4.785000","3.948000","3.948000","11.631000","1.401000","0.647000","0.647000","22.622000","4.718000","5.668000","5.668000","3.031000","0.754000","1.509000","1.509000","50.00","24.00","23.00","23.00","0.477000","0.475000","3.958000","3.942000"
"009-000163785","263","009","Department of Health and Human Services","CMS 5010 Conversion Initiative","0.000000","0.000000","0.000000","0.000000","85.510000","18.921000","8.574000","0.000000","3.034000","1.534000","1.500000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","28.00","13.00","12.00","0.00","-1.516000","-4.161000","-6.900000","-29.231000"
"009-000004261","264","009","Department of Health and Human Services","CMS Beneficiary Enrollment and Plan Payment for Part C & D","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","372.718000","58.864000","40.347000","40.091000","5.010000","1.745000","3.901000","3.748000","54.00","24.00","24.00","24.00","-2.225000","-21.910000","-3.541000","-33.118000"
"009-000001474","265","009","Department of Health and Human Services","CMS Beneficiary e-Services","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","182.850000","56.754000","57.762000","70.097000","11.744000","4.064000","4.128000","4.192000","96.00","32.00","32.00","32.00","-8.880000","-20.028000","-12.741000","-24.449000"
"009-000004253","266","009","Department of Health and Human Services","CMS Common Working File (CWF)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","72.244000","27.730000","19.087000","19.739000","0.561000","0.592000","0.624000","0.624000","15.00","5.00","5.00","5.00","-1.503000","-9.801000","-5.039000","-33.210000"
"009-000004263","268","009","Department of Health and Human Services","CMS Medicare Beneficiary Enrollment Data Management (formerly CMS Data Management Operations - Beneficiary)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","110.718000","14.328000","13.082000","10.968000","3.060000","1.060000","1.234000","1.105000","15.00","7.00","7.00","7.00","2.179000","0.939000","16.496000","7.020000"
"009-000000704","269","009","Department of Health and Human Services","CMS Information Management and Analytics (prev. CMS Data Management Operations - Claims)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","108.177000","22.220000","21.970000","21.970000","0.636000","1.124000","1.410000","1.785000","9.00","15.00","15.00","15.00","-9.692000","-2.749000","-29.338000","-10.521000"
"009-000004260","270","009","Department of Health and Human Services","CMS Drug Claims (DDPS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","107.715000","12.730000","19.490000","18.987000","2.864000","1.137000","1.100000","1.130000","24.00","8.00","9.00","9.00","-3.152000","3.257000","-18.520000","18.791000"
"009-000004254","272","009","Department of Health and Human Services","CMS Durable Medical Equipment (DME) Claims Processing","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","40.605000","22.399000","18.155000","18.005000","1.447000","0.474000","0.498000","0.498000","12.00","4.00","4.00","4.00","7.595000","2.276000","49.712000","13.898000"
"009-000006796","273","009","Department of Health and Human Services","CMS Encounter Data","0.000000","0.000000","0.000000","0.000000","1.316000","21.786000","7.100000","3.100000","0.823000","0.849000","0.840000","0.960000","0.000000","0.000000","3.000000","7.000000","0.000000","0.000000","0.101000","0.564000","7.00","7.00","8.00","8.00","16.786000","0.100000","286.989000","0.914000"
